timestamp,confidence,ssid,bssid,signal_pct,reasons
2026-09-19T18:12:26,unusual,Not Available,9E:E9:48:8B:AA:57,70,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:12:26,unusual,(hidden),B0:7C:51:8D:87:21,65,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:12:26,unusual,(hidden),B0:7C:51:8D:87:D1,81,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:12:26,unusual,(hidden),B0:7C:51:4D:88:31,93,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:12:29,unusual,Not Available,9E:E9:48:8B:AA:57,70,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:12:29,unusual,(hidden),B0:7C:51:8D:87:21,65,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:12:29,unusual,(hidden),B0:7C:51:8D:87:D1,81,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:12:29,unusual,(hidden),B0:7C:51:4D:88:31,93,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:12:32,unusual,Not Available,9E:E9:48:8B:AA:57,70,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:12:32,unusual,(hidden),B0:7C:51:8D:87:21,65,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:12:32,unusual,(hidden),B0:7C:51:8D:87:D1,81,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:12:32,unusual,(hidden),B0:7C:51:4D:88:31,93,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:12:35,unusual,Not Available,9E:E9:48:8B:AA:57,70,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:12:35,unusual,(hidden),B0:7C:51:8D:87:21,65,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:12:35,unusual,(hidden),B0:7C:51:8D:87:D1,81,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:12:35,unusual,(hidden),B0:7C:51:4D:88:31,93,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:12:39,unusual,Not Available,9E:E9:48:8B:AA:57,70,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:12:39,unusual,(hidden),B0:7C:51:8D:87:21,65,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:12:39,unusual,(hidden),B0:7C:51:8D:87:D1,81,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:12:39,unusual,(hidden),B0:7C:51:4D:88:31,93,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:12:42,unusual,Not Available,9E:E9:48:8B:AA:57,70,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:12:42,unusual,(hidden),B0:7C:51:8D:87:21,65,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:12:42,unusual,(hidden),B0:7C:51:8D:87:D1,81,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:12:42,unusual,(hidden),B0:7C:51:4D:88:31,93,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:12:45,unusual,Not Available,9E:E9:48:8B:AA:57,70,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:12:45,unusual,(hidden),B0:7C:51:8D:87:21,65,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:12:45,unusual,(hidden),B0:7C:51:8D:87:D1,81,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:12:45,unusual,(hidden),B0:7C:51:4D:88:31,93,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:12:48,unusual,Not Available,9E:E9:48:8B:AA:57,70,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:12:48,unusual,(hidden),B0:7C:51:8D:87:21,65,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:12:48,unusual,(hidden),B0:7C:51:8D:87:D1,81,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:12:48,unusual,(hidden),B0:7C:51:4D:88:31,93,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:12:52,unusual,Not Available,9E:E9:48:8B:AA:57,70,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:12:52,unusual,(hidden),B0:7C:51:8D:87:21,65,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:12:52,unusual,(hidden),B0:7C:51:8D:87:D1,81,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:12:52,unusual,(hidden),B0:7C:51:4D:88:31,93,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:12:55,unusual,Not Available,9E:E9:48:8B:AA:57,70,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:12:55,unusual,(hidden),B0:7C:51:8D:87:21,65,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:12:55,unusual,(hidden),B0:7C:51:8D:87:D1,81,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:12:55,unusual,(hidden),B0:7C:51:4D:88:31,93,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:12:58,unusual,Not Available,9E:E9:48:8B:AA:57,70,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:12:58,unusual,(hidden),B0:7C:51:8D:87:21,65,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:12:58,unusual,(hidden),B0:7C:51:8D:87:D1,81,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:12:58,unusual,(hidden),B0:7C:51:4D:88:31,93,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:13:01,unusual,Not Available,9E:E9:48:8B:AA:57,70,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:13:01,unusual,(hidden),B0:7C:51:8D:87:21,65,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:13:01,unusual,(hidden),B0:7C:51:8D:87:D1,81,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:13:02,unusual,(hidden),B0:7C:51:4D:88:31,93,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:13:05,unusual,Not Available,9E:E9:48:8B:AA:57,70,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:13:05,unusual,(hidden),B0:7C:51:8D:87:21,65,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:13:05,unusual,(hidden),B0:7C:51:8D:87:D1,81,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:13:05,unusual,(hidden),B0:7C:51:4D:88:31,93,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:13:08,unusual,Not Available,9E:E9:48:8B:AA:57,70,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:13:08,unusual,(hidden),B0:7C:51:8D:87:21,65,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:13:08,unusual,(hidden),B0:7C:51:8D:87:D1,81,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:13:08,unusual,(hidden),B0:7C:51:4D:88:31,93,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:13:11,unusual,Not Available,9E:E9:48:8B:AA:57,70,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:13:11,unusual,(hidden),B0:7C:51:8D:87:21,65,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:13:11,unusual,(hidden),B0:7C:51:8D:87:D1,81,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:13:11,unusual,(hidden),B0:7C:51:4D:88:31,93,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:13:15,unusual,Not Available,9E:E9:48:8B:AA:57,70,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:13:15,unusual,(hidden),B0:7C:51:8D:87:21,65,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:13:15,unusual,(hidden),B0:7C:51:8D:87:D1,81,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:13:15,unusual,(hidden),B0:7C:51:4D:88:31,93,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:13:18,unusual,Not Available,9E:E9:48:8B:AA:57,70,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:13:18,unusual,(hidden),B0:7C:51:8D:87:21,65,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:13:18,unusual,(hidden),B0:7C:51:8D:87:D1,81,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:13:18,unusual,(hidden),B0:7C:51:4D:88:31,93,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:13:21,unusual,Not Available,9E:E9:48:8B:AA:57,70,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:13:21,unusual,(hidden),B0:7C:51:8D:87:21,65,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:13:21,unusual,(hidden),B0:7C:51:8D:87:D1,81,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:13:21,unusual,(hidden),B0:7C:51:4D:88:31,93,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:13:24,unusual,Not Available,9E:E9:48:8B:AA:57,70,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:13:24,unusual,(hidden),B0:7C:51:8D:87:21,65,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:13:24,unusual,(hidden),B0:7C:51:8D:87:D1,81,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:13:24,unusual,(hidden),B0:7C:51:4D:88:31,93,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:13:28,unusual,Not Available,9E:E9:48:8B:AA:57,70,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:13:28,unusual,(hidden),B0:7C:51:8D:87:21,65,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:13:28,unusual,(hidden),B0:7C:51:8D:87:D1,81,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:13:28,unusual,(hidden),B0:7C:51:4D:88:31,93,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:13:31,unusual,Not Available,9E:E9:48:8B:AA:57,70,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:13:31,unusual,(hidden),B0:7C:51:8D:87:21,65,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:13:31,unusual,(hidden),B0:7C:51:8D:87:D1,81,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:13:31,unusual,(hidden),B0:7C:51:4D:88:31,93,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:13:34,unusual,Not Available,9E:E9:48:8B:AA:57,70,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:13:34,unusual,(hidden),B0:7C:51:8D:87:21,65,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:13:34,unusual,(hidden),B0:7C:51:8D:87:D1,81,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:13:34,unusual,(hidden),B0:7C:51:4D:88:31,93,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:13:37,unusual,Not Available,9E:E9:48:8B:AA:57,70,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:13:37,unusual,(hidden),B0:7C:51:8D:87:21,65,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:13:37,unusual,(hidden),B0:7C:51:8D:87:D1,81,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:13:37,unusual,(hidden),B0:7C:51:4D:88:31,93,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:13:41,unusual,Not Available,9E:E9:48:8B:AA:57,70,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:13:41,unusual,(hidden),B0:7C:51:8D:87:21,65,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:13:41,unusual,(hidden),B0:7C:51:8D:87:D1,81,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:13:41,unusual,(hidden),B0:7C:51:4D:88:31,93,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:13:44,unusual,Not Available,9E:E9:48:8B:AA:57,70,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:13:44,unusual,(hidden),B0:7C:51:8D:87:21,65,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:13:44,unusual,(hidden),B0:7C:51:8D:87:D1,81,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:13:44,unusual,(hidden),B0:7C:51:4D:88:31,93,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:14:48,high,IOT,2E:5F:BC:D1:7A:D6,88,SSID does not match common phone/router/printer/TV/laptop naming patterns; SSID contains a drone/IoT-style keyword ('IOT')
2026-09-19T18:14:48,unusual,Not Available,9E:E9:48:8B:AA:57,31,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:14:48,unusual,Divye Chawla,3E:CC:9C:F4:AC:75,86,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:14:48,unusual,aksg,CA:4E:C3:23:1C:19,83,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:14:48,unusual,(hidden),B0:7C:51:4D:88:31,92,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:14:51,high,IOT,2E:5F:BC:D1:7A:D6,88,SSID does not match common phone/router/printer/TV/laptop naming patterns; SSID contains a drone/IoT-style keyword ('IOT')
2026-09-19T18:14:51,unusual,Not Available,9E:E9:48:8B:AA:57,31,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:14:51,unusual,Krishna's phone,AA:C3:7C:CA:2D:CF,60,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:14:51,unusual,Divye Chawla,3E:CC:9C:F4:AC:75,86,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:14:51,unusual,skd,AA:0B:DA:05:15:92,65,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:14:51,unusual,Hitesh's S24 FE,96:2A:73:62:6A:5B,40,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:14:51,unusual,aksg,CA:4E:C3:23:1C:19,83,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:14:51,unusual,(hidden),B0:7C:51:4D:88:31,92,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:14:54,high,IOT,2E:5F:BC:D1:7A:D6,88,SSID does not match common phone/router/printer/TV/laptop naming patterns; SSID contains a drone/IoT-style keyword ('IOT')
2026-09-19T18:14:54,unusual,Not Available,9E:E9:48:8B:AA:57,31,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:14:54,unusual,Krishna's phone,AA:C3:7C:CA:2D:CF,60,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:14:54,unusual,Divye Chawla,3E:CC:9C:F4:AC:75,86,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:14:54,unusual,skd,AA:0B:DA:05:15:92,65,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:14:54,unusual,Hitesh's S24 FE,96:2A:73:62:6A:5B,40,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:14:54,unusual,aksg,CA:4E:C3:23:1C:19,83,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:14:54,unusual,(hidden),B0:7C:51:4D:88:31,92,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:14:57,high,IOT,2E:5F:BC:D1:7A:D6,88,SSID does not match common phone/router/printer/TV/laptop naming patterns; SSID contains a drone/IoT-style keyword ('IOT')
2026-09-19T18:14:58,unusual,Not Available,9E:E9:48:8B:AA:57,31,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:14:58,unusual,Krishna's phone,AA:C3:7C:CA:2D:CF,60,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:14:58,unusual,Divye Chawla,3E:CC:9C:F4:AC:75,86,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:14:58,unusual,skd,AA:0B:DA:05:15:92,65,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:14:58,unusual,Hitesh's S24 FE,96:2A:73:62:6A:5B,40,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:14:58,unusual,aksg,CA:4E:C3:23:1C:19,83,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:14:58,unusual,(hidden),B0:7C:51:4D:88:31,92,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:01,high,IOT,2E:5F:BC:D1:7A:D6,88,SSID does not match common phone/router/printer/TV/laptop naming patterns; SSID contains a drone/IoT-style keyword ('IOT')
2026-09-19T18:15:01,unusual,Not Available,9E:E9:48:8B:AA:57,31,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:01,unusual,Krishna's phone,AA:C3:7C:CA:2D:CF,60,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:01,unusual,Divye Chawla,3E:CC:9C:F4:AC:75,86,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:01,unusual,skd,AA:0B:DA:05:15:92,65,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:01,unusual,Hitesh's S24 FE,96:2A:73:62:6A:5B,40,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:01,unusual,aksg,CA:4E:C3:23:1C:19,83,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:01,unusual,(hidden),B0:7C:51:4D:88:31,92,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:04,high,IOT,2E:5F:BC:D1:7A:D6,88,SSID does not match common phone/router/printer/TV/laptop naming patterns; SSID contains a drone/IoT-style keyword ('IOT')
2026-09-19T18:15:04,unusual,Not Available,9E:E9:48:8B:AA:57,31,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:04,unusual,Krishna's phone,AA:C3:7C:CA:2D:CF,60,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:04,unusual,Divye Chawla,3E:CC:9C:F4:AC:75,86,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:04,unusual,skd,AA:0B:DA:05:15:92,65,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:04,unusual,Hitesh's S24 FE,96:2A:73:62:6A:5B,40,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:04,unusual,aksg,CA:4E:C3:23:1C:19,83,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:04,unusual,(hidden),B0:7C:51:4D:88:31,92,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:07,high,IOT,2E:5F:BC:D1:7A:D6,88,SSID does not match common phone/router/printer/TV/laptop naming patterns; SSID contains a drone/IoT-style keyword ('IOT')
2026-09-19T18:15:07,unusual,Not Available,9E:E9:48:8B:AA:57,31,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:07,unusual,Krishna's phone,AA:C3:7C:CA:2D:CF,60,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:08,unusual,Divye Chawla,3E:CC:9C:F4:AC:75,86,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:08,unusual,skd,AA:0B:DA:05:15:92,65,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:08,unusual,Hitesh's S24 FE,96:2A:73:62:6A:5B,40,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:08,unusual,aksg,CA:4E:C3:23:1C:19,83,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:08,unusual,(hidden),B0:7C:51:4D:88:31,92,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:11,high,IOT,2E:5F:BC:D1:7A:D6,88,SSID does not match common phone/router/printer/TV/laptop naming patterns; SSID contains a drone/IoT-style keyword ('IOT')
2026-09-19T18:15:11,unusual,Not Available,9E:E9:48:8B:AA:57,31,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:11,unusual,Krishna's phone,AA:C3:7C:CA:2D:CF,60,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:11,unusual,Divye Chawla,3E:CC:9C:F4:AC:75,86,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:11,unusual,skd,AA:0B:DA:05:15:92,65,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:11,unusual,Hitesh's S24 FE,96:2A:73:62:6A:5B,40,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:11,unusual,aksg,CA:4E:C3:23:1C:19,83,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:11,unusual,(hidden),B0:7C:51:4D:88:31,92,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:14,high,IOT,2E:5F:BC:D1:7A:D6,88,SSID does not match common phone/router/printer/TV/laptop naming patterns; SSID contains a drone/IoT-style keyword ('IOT')
2026-09-19T18:15:14,unusual,Not Available,9E:E9:48:8B:AA:57,31,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:14,unusual,Krishna's phone,AA:C3:7C:CA:2D:CF,60,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:14,unusual,Divye Chawla,3E:CC:9C:F4:AC:75,86,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:14,unusual,skd,AA:0B:DA:05:15:92,65,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:14,unusual,Hitesh's S24 FE,96:2A:73:62:6A:5B,40,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:14,unusual,aksg,CA:4E:C3:23:1C:19,83,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:14,unusual,(hidden),B0:7C:51:4D:88:31,92,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:17,high,IOT,2E:5F:BC:D1:7A:D6,88,SSID does not match common phone/router/printer/TV/laptop naming patterns; SSID contains a drone/IoT-style keyword ('IOT')
2026-09-19T18:15:17,unusual,Not Available,9E:E9:48:8B:AA:57,31,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:17,unusual,Krishna's phone,AA:C3:7C:CA:2D:CF,60,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:18,unusual,Divye Chawla,3E:CC:9C:F4:AC:75,86,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:18,unusual,skd,AA:0B:DA:05:15:92,65,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:18,unusual,Hitesh's S24 FE,96:2A:73:62:6A:5B,40,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:18,unusual,aksg,CA:4E:C3:23:1C:19,83,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:18,unusual,(hidden),B0:7C:51:4D:88:31,92,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:21,high,IOT,2E:5F:BC:D1:7A:D6,88,SSID does not match common phone/router/printer/TV/laptop naming patterns; SSID contains a drone/IoT-style keyword ('IOT')
2026-09-19T18:15:21,unusual,Not Available,9E:E9:48:8B:AA:57,31,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:21,unusual,Krishna's phone,AA:C3:7C:CA:2D:CF,60,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:21,unusual,Divye Chawla,3E:CC:9C:F4:AC:75,86,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:21,unusual,skd,AA:0B:DA:05:15:92,65,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:21,unusual,Hitesh's S24 FE,96:2A:73:62:6A:5B,40,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:21,unusual,aksg,CA:4E:C3:23:1C:19,83,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:21,unusual,(hidden),B0:7C:51:4D:88:31,92,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:24,high,IOT,2E:5F:BC:D1:7A:D6,88,SSID does not match common phone/router/printer/TV/laptop naming patterns; SSID contains a drone/IoT-style keyword ('IOT')
2026-09-19T18:15:24,unusual,Not Available,9E:E9:48:8B:AA:57,31,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:24,unusual,Krishna's phone,AA:C3:7C:CA:2D:CF,60,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:24,unusual,Divye Chawla,3E:CC:9C:F4:AC:75,86,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:24,unusual,skd,AA:0B:DA:05:15:92,65,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:24,unusual,Hitesh's S24 FE,96:2A:73:62:6A:5B,40,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:24,unusual,aksg,CA:4E:C3:23:1C:19,83,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:24,unusual,(hidden),B0:7C:51:4D:88:31,92,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:27,high,IOT,2E:5F:BC:D1:7A:D6,88,SSID does not match common phone/router/printer/TV/laptop naming patterns; SSID contains a drone/IoT-style keyword ('IOT')
2026-09-19T18:15:28,unusual,Not Available,9E:E9:48:8B:AA:57,31,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:28,unusual,Krishna's phone,AA:C3:7C:CA:2D:CF,60,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:28,unusual,Divye Chawla,3E:CC:9C:F4:AC:75,86,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:28,unusual,skd,AA:0B:DA:05:15:92,65,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:28,unusual,Hitesh's S24 FE,96:2A:73:62:6A:5B,40,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:28,unusual,aksg,CA:4E:C3:23:1C:19,83,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:28,unusual,(hidden),B0:7C:51:4D:88:31,92,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-19T18:15:31,high,IOT,2E:5F:BC:D1:7A:D6,88,SSID does not match common phone/router/printer/TV/laptop naming patterns; SSID contains a drone/IoT-style keyword ('IOT')
